abbr,year,name,min_wage,state_min_wage,fed_min_wage,unemp_rate,emp_lh,min_wage_lag,mw_increase,first_treat_year,g,post,event_time,ln_emp_lh
NC,2013,North Carolina,7.25,7.25,7.25,7.7749999999999995,431.75,7.25,0,1991,1991,1,22,6.067846717026788
NC,2014,North Carolina,7.25,7.25,7.25,6.116666666666666,444.8416666666667,7.25,0,1991,1991,1,23,6.0977184136090905
NC,2015,North Carolina,7.25,7.25,7.25,5.658333333333333,460.39166666666665,7.25,0,1991,1991,1,24,6.132077576481195
NC,2016,North Carolina,7.25,7.25,7.25,5.1,480.26666666666665,7.25,0,1991,1991,1,25,6.174341505193636
NC,2017,North Carolina,7.25,7.25,7.25,4.55,493.5083333333333,7.25,0,1991,1991,1,26,6.201539744918065
NC,2018,North Carolina,7.25,7.25,7.25,4.008333333333333,502.8666666666667,7.25,0,1991,1991,1,27,6.2203250587514205
NC,2019,North Carolina,7.25,7.25,7.25,3.875,514.8583333333333,7.25,0,1991,1991,1,28,6.243891781915895
NC,2020,North Carolina,7.25,7.25,7.25,7.325,420.35833333333335,7.25,0,1991,1991,1,29,6.041107522134015
NC,2021,North Carolina,7.25,7.25,7.25,4.891666666666667,458.06666666666666,7.25,0,1991,1991,1,30,6.127014733928866
NC,2022,North Carolina,7.25,7.25,7.25,3.675,500.39166666666665,7.25,0,1991,1991,1,31,6.215391125110096
NC,2023,North Carolina,7.25,7.25,7.25,3.4916666666666667,531.5916666666667,7.25,0,1991,1991,1,32,6.275875650769394
NC,2024,North Carolina,7.25,7.25,7.25,3.6166666666666667,541.3916666666667,7.25,0,1991,1991,1,33,6.29414298486866
ND,1990,North Dakota,3.35,3.1,3.35,4.158333333333333,24.416666666666668,NA,0,1991,1991,0,-1,3.195265959229067
ND,1991,North Dakota,3.8,3.4,3.8,4.358333333333333,24.983333333333334,3.35,1,1991,1991,1,0,3.2182089358804973
ND,1992,North Dakota,4.25,4.25,4.25,4.533333333333333,25.741666666666667,3.8,1,1991,1991,1,1,3.2481109501365357
ND,1993,North Dakota,4.25,4.25,4.25,4.25,26.416666666666668,4.25,0,1991,1991,1,2,3.2739951240892804
ND,1994,North Dakota,4.25,4.25,4.25,3.7083333333333335,27.341666666666665,4.25,0,1991,1991,1,3,3.3084117901790555
ND,1995,North Dakota,4.25,4.25,4.25,3.3249999999999997,28.258333333333333,4.25,0,1991,1991,1,4,3.3413883993435927
ND,1996,North Dakota,4.25,4.25,4.25,3.1416666666666666,29.275,4.25,0,1991,1991,1,5,3.376733909483781
ND,1997,North Dakota,4.75,4.75,4.75,2.941666666666667,29.125,4.25,1,1991,1991,1,6,3.371596911885865
ND,1998,North Dakota,5.15,5.15,5.15,2.966666666666667,28.925,4.75,1,1991,1991,1,7,3.36470627307974
ND,1999,North Dakota,5.15,5.15,5.15,3.1500000000000004,28.991666666666667,5.15,0,1991,1991,1,8,3.367008432369896
ND,2000,North Dakota,5.15,5.15,5.15,2.908333333333333,29.25,5.15,0,1991,1991,1,9,3.3758795736778655
ND,2001,North Dakota,5.15,5.15,5.15,2.816666666666667,29.341666666666665,5.15,0,1991,1991,1,10,3.3790085763730064
ND,2002,North Dakota,5.15,5.15,5.15,3.375,29.866666666666667,5.15,0,1991,1991,1,11,3.3967430313127753
ND,2003,North Dakota,5.15,5.15,5.15,3.45,30,5.15,0,1991,1991,1,12,3.4011973816621555
ND,2004,North Dakota,5.15,5.15,5.15,3.3583333333333334,30.725,5.15,0,1991,1991,1,13,3.4250766554520986
ND,2005,North Dakota,5.15,5.15,5.15,3.3249999999999997,31.183333333333334,5.15,0,1991,1991,1,14,3.439883764051989
ND,2006,North Dakota,5.15,5.15,5.15,3.1166666666666667,31.575,5.15,0,1991,1991,1,15,3.452365668236555
ND,2007,North Dakota,5.15,5.15,5.15,3.0416666666666665,32.86666666666667,5.15,0,1991,1991,1,16,3.4924589729404802
ND,2008,North Dakota,5.85,5.85,5.85,3.075,33.59166666666667,5.15,1,1991,1991,1,17,3.51427802033512
ND,2009,North Dakota,6.55,6.55,6.55,3.875,33.983333333333334,5.85,1,1991,1991,1,18,3.5258702083523543
ND,2010,North Dakota,7.25,7.25,7.25,3.658333333333333,34.25833333333333,6.55,1,1991,1991,1,19,3.5339298441158324
ND,2011,North Dakota,7.25,7.25,7.25,3.341666666666667,35.46666666666667,7.25,0,1991,1991,1,20,3.5685932882394344
ND,2012,North Dakota,7.25,7.25,7.25,2.9416666666666664,38.108333333333334,7.25,0,1991,1991,1,21,3.6404329808760094
ND,2013,North Dakota,7.25,7.25,7.25,2.8916666666666666,39.225,7.25,0,1991,1991,1,22,3.6693142986190965
ND,2014,North Dakota,7.25,7.25,7.25,2.666666666666667,40.65833333333333,7.25,0,1991,1991,1,23,3.7052038170337913
ND,2015,North Dakota,7.25,7.25,7.25,2.775,40.775,7.25,0,1991,1991,1,24,3.7080691485070774
ND,2016,North Dakota,7.25,7.25,7.25,3.0166666666666666,40,7.25,0,1991,1991,1,25,3.6888794541139363
ND,2017,North Dakota,7.25,7.25,7.25,2.6,40.166666666666664,7.25,0,1991,1991,1,26,3.6930374642626
ND,2018,North Dakota,7.25,7.25,7.25,2.3916666666666666,40.358333333333334,7.25,0,1991,1991,1,27,3.6977978996211833
ND,2019,North Dakota,7.25,7.25,7.25,2.15,40.425,7.25,0,1991,1991,1,28,3.6994484054631704
ND,2020,North Dakota,7.25,7.25,7.25,5.008333333333333,34.31666666666667,7.25,0,1991,1991,1,29,3.5356311448056887
ND,2021,North Dakota,7.25,7.25,7.25,3.091666666666667,37.083333333333336,7.25,0,1991,1991,1,30,3.61316763237824
ND,2022,North Dakota,7.25,7.25,7.25,2.091666666666667,39.041666666666664,7.25,0,1991,1991,1,31,3.6646294518904763
ND,2023,North Dakota,7.25,7.25,7.25,2.033333333333333,40.1,7.25,0,1991,1991,1,32,3.6913763343125234
ND,2024,North Dakota,7.25,7.25,7.25,2.408333333333333,40.775,7.25,0,1991,1991,1,33,3.7080691485070774
NE,1990,Nebraska,3.35,3.35,3.35,2.375,59.86666666666667,NA,0,1991,1991,0,-1,4.092119867199989
NE,1991,Nebraska,3.8,3.35,3.8,2.625,63.15,3.35,1,1991,1991,1,0,4.1455128487965
NE,1992,Nebraska,4.25,4.25,4.25,2.8166666666666664,64.66666666666667,3.8,1,1991,1991,1,1,4.169245870395218
NE,1993,Nebraska,4.25,4.25,4.25,2.7666666666666666,66.40833333333333,4.25,0,1991,1991,1,2,4.195822550615702
NE,1994,Nebraska,4.25,4.25,4.25,2.6333333333333333,68.475,4.25,0,1991,1991,1,3,4.226468715149141
NE,1995,Nebraska,4.25,4.25,4.25,2.6333333333333333,70.25833333333334,4.25,0,1991,1991,1,4,4.25217892514063
NE,1996,Nebraska,4.25,4.25,4.25,2.7,70.63333333333334,4.25,0,1991,1991,1,5,4.257502176606144
NE,1997,Nebraska,4.75,4.25,4.75,2.408333333333333,72.05,4.25,1,1991,1991,1,6,4.277360322445531
NE,1998,Nebraska,5.15,5.15,5.15,2.5166666666666666,72.825,4.75,1,1991,1991,1,7,4.2880593028454985
NE,1999,Nebraska,5.15,5.15,5.15,2.7666666666666666,74.775,5.15,0,1991,1991,1,8,4.3144836045160115
NE,2000,Nebraska,5.15,5.15,5.15,2.833333333333333,76.85,5.15,0,1991,1991,1,9,4.341855469984605
NE,2001,Nebraska,5.15,5.15,5.15,3.158333333333333,76.71666666666667,5.15,0,1991,1991,1,10,4.340118981595141
NE,2002,Nebraska,5.15,5.15,5.15,3.6583333333333337,77.03333333333333,5.15,0,1991,1991,1,11,4.344238228612225
NE,2003,Nebraska,5.15,5.15,5.15,3.9166666666666665,77.28333333333333,5.15,0,1991,1991,1,12,4.34747832216936
NE,2004,Nebraska,5.15,5.15,5.15,3.8499999999999996,77.55,5.15,0,1991,1991,1,13,4.350922889622548
NE,2005,Nebraska,5.15,5.15,5.15,3.775,79.35833333333333,5.15,0,1991,1991,1,14,4.373973461412
NE,2006,Nebraska,5.15,5.15,5.15,3.0416666666666665,80.83333333333333,5.15,0,1991,1991,1,15,4.392389421709428
NE,2007,Nebraska,5.15,5.15,5.15,2.9583333333333335,82.28333333333333,5.15,0,1991,1991,1,16,4.410168576036762
NE,2008,Nebraska,5.85,5.85,5.85,3.2583333333333333,82.63333333333334,5.15,1,1991,1991,1,17,4.4144131503730355
NE,2009,Nebraska,6.55,6.55,6.55,4.633333333333333,81.35,5.85,1,1991,1991,1,18,4.3987608336650466
NE,2010,Nebraska,7.25,7.25,7.25,4.641666666666667,80.8,6.55,1,1991,1991,1,19,4.39197696552705
NE,2011,Nebraska,7.25,7.25,7.25,4.366666666666667,81.84166666666667,7.25,0,1991,1991,1,20,4.404786486375729
NE,2012,Nebraska,7.25,7.25,7.25,3.9166666666666665,84.15,7.25,0,1991,1991,1,21,4.432600920636815
NE,2013,Nebraska,7.25,7.25,7.25,3.716666666666667,85.71666666666667,7.25,0,1991,1991,1,22,4.451047283552816
NE,2014,Nebraska,7.25,7.25,7.25,3.2333333333333334,87.025,7.25,0,1991,1991,1,23,4.466195433697503
NE,2015,Nebraska,8,8,7.25,2.975,88.48333333333333,7.25,1,1991,1991,1,24,4.482814210361571
NE,2016,Nebraska,9,9,7.25,3.1083333333333334,90.43333333333334,8,1,1991,1991,1,25,4.504612930996776
NE,2017,Nebraska,9,9,7.25,2.9583333333333335,91.9,9,0,1991,1991,1,26,4.520701029361642
NE,2018,Nebraska,9,9,7.25,2.908333333333333,92.7,9,0,1991,1991,1,27,4.529368472571809
NE,2019,Nebraska,9,9,7.25,3.1166666666666667,93.93333333333334,9,0,1991,1991,1,28,4.54258531079647
NE,2020,Nebraska,9,9,7.25,4.266666666666667,79.51666666666667,9,0,1991,1991,1,29,4.3759666432940065
NE,2021,Nebraska,9,9,7.25,2.6,86.66666666666667,9,0,1991,1991,1,30,4.4620693423474185
NE,2022,Nebraska,9,9,7.25,2.15,92.44166666666666,9,0,1991,1991,1,31,4.526577814956614
NE,2023,Nebraska,10.5,10.5,7.25,2.3083333333333336,97.1,9,1,1991,1991,1,32,4.575741375297279
NE,2024,Nebraska,12,12,7.25,2.775,99.525,10.5,1,1991,1991,1,33,4.600408868886381
NH,1990,New Hampshire,3.55,3.55,3.35,5.241666666666667,44.96666666666667,NA,0,1991,1991,0,-1,3.8059214745456007
NH,1991,New Hampshire,3.85,3.85,3.8,6.758333333333334,43.225,3.55,1,1991,1991,1,0,3.766419031569354
NH,1992,New Hampshire,4.25,4.25,4.25,7.291666666666667,44.483333333333334,3.85,1,1991,1991,1,1,3.7951145871824234
NH,1993,New Hampshire,4.25,4.25,4.25,6.125,45.983333333333334,4.25,0,1991,1991,1,2,3.8282790119951855
NH,1994,New Hampshire,4.25,4.25,4.25,4.5,48.2,4.25,0,1991,1991,1,3,3.8753590210565547
NH,1995,New Hampshire,4.25,4.25,4.25,3.8166666666666664,50.2,4.25,0,1991,1991,1,4,3.9160150266976834
NH,1996,New Hampshire,4.25,4.25,4.25,3.7416666666666667,51.958333333333336,4.25,0,1991,1991,1,5,3.9504421153320908
NH,1997,New Hampshire,4.75,4.75,4.75,3.3583333333333334,53.775,4.25,1,1991,1991,1,6,3.984808675153794
NH,1998,New Hampshire,5.15,5.15,5.15,2.833333333333333,55.31666666666666,4.75,1,1991,1991,1,7,4.0130742494978735
NH,1999,New Hampshire,5.15,5.15,5.15,2.725,57.016666666666666,5.15,0,1991,1991,1,8,4.043343622755504
NH,2000,New Hampshire,5.15,5.15,5.15,2.6666666666666665,58.225,5.15,0,1991,1991,1,9,4.0643148157704045
NH,2001,New Hampshire,5.15,5.15,5.15,3.408333333333333,59.46666666666667,5.15,0,1991,1991,1,10,4.085415931477799
NH,2002,New Hampshire,5.15,5.15,5.15,4.466666666666667,60.833333333333336,5.15,0,1991,1991,1,11,4.108137884354437
NH,2003,New Hampshire,5.15,5.15,5.15,4.433333333333334,61.5,5.15,0,1991,1991,1,12,4.119037174812473
NH,2004,New Hampshire,5.15,5.15,5.15,3.825,63.80833333333334,5.15,0,1991,1991,1,13,4.155883798331078
NH,2005,New Hampshire,5.15,5.15,5.15,3.6333333333333333,63.28333333333333,5.15,0,1991,1991,1,14,4.1476219980097015
NH,2006,New Hampshire,5.15,5.15,5.15,3.5166666666666666,63.86666666666667,5.15,0,1991,1991,1,15,4.156797576868651
NH,2007,New Hampshire,5.15,5.15,5.15,3.533333333333333,63.975,5.15,0,1991,1991,1,16,4.158492382045853
NH,2008,New Hampshire,6.5,6.5,5.85,3.7666666666666666,63.7,5.15,1,1991,1991,1,17,4.154184562578117
NH,2009,New Hampshire,7.25,7.25,6.55,6.05,62.1,6.5,1,1991,1991,1,18,4.128745988939433
NH,2010,New Hampshire,7.25,7.25,7.25,6.058333333333334,62.44166666666666,7.25,0,1991,1991,1,19,4.134232787582265
NH,2011,New Hampshire,7.25,7.25,7.25,5.491666666666666,63.24166666666667,7.25,0,1991,1991,1,20,4.146963366621867
NH,2012,New Hampshire,7.25,7.25,7.25,5.475,64.54166666666667,7.25,0,1991,1991,1,21,4.167311010068923
NH,2013,New Hampshire,7.25,7.25,7.25,5.25,66.2,7.25,0,1991,1991,1,22,4.192680462942962
NH,2014,New Hampshire,7.25,7.25,7.25,4.316666666666666,67.08333333333333,7.25,0,1991,1991,1,23,4.205935627630563
NH,2015,New Hampshire,7.25,7.25,7.25,3.3916666666666666,68.53333333333333,7.25,0,1991,1991,1,24,4.2273202449129
NH,2016,New Hampshire,7.25,7.25,7.25,2.8916666666666666,69.825,7.25,0,1991,1991,1,25,4.2459921118312405
NH,2017,New Hampshire,7.25,7.25,7.25,2.808333333333333,70.88333333333334,7.25,0,1991,1991,1,26,4.261035333031533
NH,2018,New Hampshire,7.25,7.25,7.25,2.6333333333333333,72.14166666666667,7.25,0,1991,1991,1,27,4.278631778433728
NH,2019,New Hampshire,7.25,7.25,7.25,2.55,73.34166666666667,7.25,0,1991,1991,1,28,4.2951288875917655
NH,2020,New Hampshire,7.25,7.25,7.25,6.75,57.20833333333333,7.25,0,1991,1991,1,29,4.046699575420026
NH,2021,New Hampshire,7.25,7.25,7.25,3.475,65.1,7.25,0,1991,1991,1,30,4.175924549214524
NH,2022,New Hampshire,7.25,7.25,7.25,2.4166666666666665,70.80833333333334,7.25,0,1991,1991,1,31,4.2599766962214956
NH,2023,New Hampshire,7.25,7.25,7.25,2.2583333333333333,73.725,7.25,0,1991,1991,1,32,4.30034195470134
NH,2024,New Hampshire,7.25,7.25,7.25,2.558333333333333,75.825,7.25,0,1991,1991,1,33,4.328428053574645
NJ,1990,New Jersey,3.35,3.35,3.35,5.05,269.8666666666667,NA,0,1991,1991,0,-1,5.597928009865091
NJ,1991,New Jersey,3.8,3.8,3.8,6.758333333333333,259.675,3.35,1,1991,1991,1,0,5.559430849113875
NJ,1992,New Jersey,4.25,4.25,4.25,8.566666666666666,259.1583333333333,3.8,1,1991,1991,1,1,5.557439200527481
NJ,1993,New Jersey,4.25,4.25,4.25,7.775,262.9583333333333,4.25,0,1991,1991,1,2,5.571995591236294
NJ,1994,New Jersey,5.05,5.05,4.25,6.858333333333333,268.3333333333333,4.25,1,1991,1991,1,3,5.592229988750454
NJ,1995,New Jersey,5.05,5.05,4.25,6.408333333333333,275.2,5.05,0,1991,1991,1,4,5.617498106059188
NJ,1996,New Jersey,5.05,5.05,4.25,6.108333333333333,279.73333333333335,5.05,0,1991,1991,1,5,5.633836768413977
NJ,1997,New Jersey,5.05,5.05,4.75,5.325,286.19166666666666,5.05,0,1991,1991,1,6,5.656661749530955
NJ,1998,New Jersey,5.15,5.05,5.15,4.566666666666666,294.30833333333334,5.05,1,1991,1991,1,7,5.684627970616094
NJ,1999,New Jersey,5.15,5.05,5.15,4.441666666666666,299.98333333333335,5.15,0,1991,1991,1,8,5.703726917557378
NJ,2000,New Jersey,5.15,5.15,5.15,3.65,303.075,5.15,0,1991,1991,1,9,5.713980299632647
NJ,2001,New Jersey,5.15,5.15,5.15,4.225,304,5.15,0,1991,1991,1,10,5.717027701406222
NJ,2002,New Jersey,5.15,5.15,5.15,5.775,311.075,5.15,0,1991,1991,1,11,5.740034040661695
NJ,2003,New Jersey,5.15,5.15,5.15,5.85,321.39166666666665,5.15,0,1991,1991,1,12,5.7726605247366125
NJ,2004,New Jersey,5.15,5.15,5.15,4.916666666666667,325.43333333333334,5.15,0,1991,1991,1,13,5.785157627563516
NJ,2005,New Jersey,5.15,5.15,5.15,4.441666666666666,333.2416666666667,5.15,0,1991,1991,1,14,5.808867952494594
NJ,2006,New Jersey,6.15,6.15,5.15,4.691666666666666,338.275,5.15,1,1991,1991,1,15,5.823859174149708
NJ,2007,New Jersey,7.15,7.15,5.15,4.208333333333333,339.9166666666667,6.15,1,1991,1991,1,16,5.828700489529558
NJ,2008,New Jersey,7.15,7.15,5.85,5.425,342.275,7.15,0,1991,1991,1,17,5.83561450751982
NJ,2009,New Jersey,7.15,7.15,6.55,8.833333333333334,334.175,7.15,0,1991,1991,1,18,5.811664807857537
NJ,2010,New Jersey,7.25,7.25,7.25,9.666666666666666,334.1666666666667,7.15,1,1991,1991,1,19,5.811639870512614
NJ,2011,New Jersey,7.25,7.25,7.25,9.4,335.7416666666667,7.25,0,1991,1991,1,20,5.81634201504072
NJ,2012,New Jersey,7.25,7.25,7.25,9.45,345.8,7.25,0,1991,1991,1,21,5.84586057324919
NJ,2013,New Jersey,7.25,7.25,7.25,8.416666666666666,353.25,7.25,0,1991,1991,1,22,5.867176021564637
NJ,2014,New Jersey,8.25,8.25,7.25,6.683333333333334,356.8333333333333,7.25,1,1991,1991,1,23,5.877268819361627
NJ,2015,New Jersey,8.38,8.38,7.25,5.691666666666666,359.9166666666667,8.25,1,1991,1991,1,24,5.885872523172701
NJ,2016,New Jersey,8.38,8.38,7.25,4.933333333333334,369.75,8.38,0,1991,1991,1,25,5.912827101590909
NJ,2017,New Jersey,8.44,8.44,7.25,4.516666666666667,376.30833333333334,8.38,1,1991,1991,1,26,5.930408842805509
NJ,2018,New Jersey,8.6,8.6,7.25,4.016666666666667,387.31666666666666,8.44,1,1991,1991,1,27,5.959242618558065
NJ,2019,New Jersey,10,10,7.25,3.4583333333333335,394.85833333333335,8.6,1,1991,1991,1,28,5.978527050781875
NJ,2020,New Jersey,11,11,7.25,9.483333333333334,283.39166666666665,10,1,1991,1991,1,29,5.6468299219783304
NJ,2021,New Jersey,12,12,7.25,6.691666666666666,330.6666666666667,11,1,1991,1991,1,30,5.801110818616763
NJ,2022,New Jersey,13,13,7.25,3.85,377.55833333333334,12,1,1991,1991,1,31,5.933725082137575
NJ,2023,New Jersey,14.13,14.13,7.25,4.275,398.875,13,1,1991,1991,1,32,5.988648084598408
NJ,2024,New Jersey,15.13,15.13,7.25,4.533333333333333,406.8416666666667,14.13,1,1991,1991,1,33,6.008424084363562
NM,1990,New Mexico,3.35,3.35,3.35,6.666666666666667,60.31666666666666,NA,0,1991,1991,0,-1,4.099608461341641
NM,1991,New Mexico,3.8,3.35,3.8,7.266666666666667,60.608333333333334,3.35,1,1991,1991,1,0,4.104432397372495
NM,1992,New Mexico,4.25,3.35,4.25,7.325,62.775,3.8,1,1991,1991,1,1,4.139556905043649
NM,1993,New Mexico,4.25,3.35,4.25,7.325,65.85833333333333,4.25,0,1991,1991,1,2,4.187505970422929
NM,1994,New Mexico,4.25,4.25,4.25,6.508333333333334,69.38333333333333,4.25,0,1991,1991,1,3,4.2396466849728744
NM,1995,New Mexico,4.25,4.25,4.25,6.633333333333333,72.26666666666667,4.25,0,1991,1991,1,4,4.280362980897381
NM,1996,New Mexico,4.25,4.25,4.25,7.525,73.09166666666667,4.25,0,1991,1991,1,5,4.291714361169336
NM,1997,New Mexico,4.75,4.25,4.75,6.425,73.36666666666667,4.25,1,1991,1991,1,6,4.295469699864307
NM,1998,New Mexico,5.15,4.25,5.15,6.233333333333333,73.59166666666667,4.75,1,1991,1991,1,7,4.298531794686756
NM,1999,New Mexico,5.15,4.25,5.15,5.583333333333333,75.64166666666667,5.15,0,1991,1991,1,8,4.326007277744581
NM,2000,New Mexico,5.15,4.25,5.15,5.016666666666667,77.18333333333334,5.15,0,1991,1991,1,9,4.346183544258651
NM,2001,New Mexico,5.15,4.25,5.15,4.966666666666667,78.425,5.15,0,1991,1991,1,10,4.362142754076742
NM,2002,New Mexico,5.15,4.25,5.15,5.475,80.01666666666667,5.15,0,1991,1991,1,11,4.38223494630884
NM,2003,New Mexico,5.15,4.25,5.15,5.925,81.525,5.15,0,1991,1991,1,12,4.400909721675383
NM,2004,New Mexico,5.15,5.15,5.15,5.583333333333333,82.575,5.15,0,1991,1991,1,13,4.413706971276853
NM,2005,New Mexico,5.15,5.15,5.15,5.225,83.825,5.15,0,1991,1991,1,14,4.428731292352293
NM,2006,New Mexico,5.15,5.15,5.15,4.233333333333333,86.61666666666667,5.15,0,1991,1991,1,15,4.461492252786341
NM,2007,New Mexico,5.15,5.15,5.15,3.5416666666666665,87.80833333333334,5.15,0,1991,1991,1,16,4.475156408817481
NM,2008,New Mexico,6.5,6.5,5.85,4.375,86.79166666666667,5.15,1,1991,1991,1,17,4.463510610913026
NM,2009,New Mexico,7.5,7.5,6.55,7.05,84.175,6.5,1,1991,1991,1,18,4.432897965047138
NM,2010,New Mexico,7.5,7.5,7.25,7.816666666666666,83.63333333333334,7.5,0,1991,1991,1,19,4.426442164704267
NM,2011,New Mexico,7.5,7.5,7.25,7.216666666666667,84.575,7.5,0,1991,1991,1,20,4.437638714666773
NM,2012,New Mexico,7.5,7.5,7.25,6.95,86.19166666666666,7.5,0,1991,1991,1,21,4.456573498595757
NM,2013,New Mexico,7.5,7.5,7.25,6.9,88.475,7.5,0,1991,1991,1,22,4.482720026231527
NM,2014,New Mexico,7.5,7.5,7.25,6.558333333333334,90.90833333333333,7.5,0,1991,1991,1,23,4.509851672815711
NM,2015,New Mexico,7.5,7.5,7.25,6.608333333333333,93.075,7.5,0,1991,1991,1,24,4.53340561975878
NM,2016,New Mexico,7.5,7.5,7.25,6.783333333333333,95.54166666666667,7.5,0,1991,1991,1,25,4.559562452509959
NM,2017,New Mexico,7.5,7.5,7.25,6.116666666666667,96.31666666666666,7.5,0,1991,1991,1,26,4.567641374095677
NM,2018,New Mexico,7.5,7.5,7.25,4.933333333333334,97.81666666666666,7.5,0,1991,1991,1,27,4.583094978336233
NM,2019,New Mexico,7.5,7.5,7.25,4.966666666666667,99.7,7.5,0,1991,1991,1,28,4.602165676967792
NM,2020,New Mexico,9,9,7.25,7.925,78.54166666666667,7.5,1,1991,1991,1,29,4.363629269534165
NM,2021,New Mexico,10.5,10.5,7.25,7.066666666666666,85.98333333333333,9,1,1991,1991,1,30,4.454153479022549
NM,2022,New Mexico,11.5,11.5,7.25,4.066666666666666,95.30833333333334,10.5,1,1991,1991,1,31,4.557117249999171
NM,2023,New Mexico,12,12,7.25,3.6666666666666665,99.88333333333333,11.5,1,1991,1991,1,32,4.6040028382360845
NM,2024,New Mexico,12,12,7.25,4.15,100.06666666666666,12,0,1991,1991,1,33,4.605836630531252
NV,1990,Nevada,3.35,3.35,3.35,4.8,192.71666666666667,NA,0,1991,1991,0,-1,5.261221061906861
NV,1991,Nevada,3.8,3.8,3.8,5.833333333333333,193.75,3.35,1,1991,1991,1,0,5.2665686682334565
NV,1992,Nevada,4.25,4.25,4.25,6.783333333333333,194.10833333333332,3.8,1,1991,1991,1,1,5.268416422449309
NV,1993,Nevada,4.25,4.25,4.25,6.875,201.01666666666668,4.25,0,1991,1991,1,2,5.303387823361143
NV,1994,Nevada,4.25,4.25,4.25,6.241666666666667,227,4.25,0,1991,1991,1,3,5.424950017481403
NV,1995,Nevada,4.25,4.25,4.25,5.566666666666666,238.15,4.25,0,1991,1991,1,4,5.472900727246869
NV,1996,Nevada,4.25,4.25,4.25,5.083333333333333,251.06666666666666,4.25,0,1991,1991,1,5,5.525718508114887
NV,1997,Nevada,4.75,4.75,4.75,4.433333333333334,262.06666666666666,4.25,1,1991,1991,1,6,5.56859892431965
NV,1998,Nevada,5.15,5.15,5.15,4.166666666666667,269.2,4.75,1,1991,1991,1,7,5.595454597770573
NV,1999,Nevada,5.15,5.15,5.15,4.05,292.7416666666667,5.15,0,1991,1991,1,8,5.679290536373838
NV,2000,Nevada,5.15,5.15,5.15,4.141666666666667,304.65833333333336,5.15,0,1991,1991,1,9,5.719190930114366
NV,2001,Nevada,5.15,5.15,5.15,5.108333333333333,304.53333333333336,5.15,0,1991,1991,1,10,5.718780550233636
NV,2002,Nevada,5.15,5.15,5.15,5.625,297.625,5.15,0,1991,1991,1,11,5.695834304807027
NV,2003,Nevada,5.15,5.15,5.15,5.2,303.71666666666664,5.15,0,1991,1991,1,12,5.7160952492639545
NV,2004,Nevada,5.15,5.15,5.15,4.45,312.53333333333336,5.15,0,1991,1991,1,13,5.744711130154639
NV,2005,Nevada,5.15,5.15,5.15,4.208333333333333,327.01666666666665,5.15,0,1991,1991,1,14,5.790011137998001
NV,2006,Nevada,5.15,5.15,5.15,4.166666666666667,336.9583333333333,5.15,0,1991,1991,1,15,5.8199592827478765
NV,2007,Nevada,6.15,6.15,5.15,4.766666666666667,339.30833333333334,5.15,1,1991,1991,1,16,5.826909231857972
NV,2008,Nevada,6.33,6.33,5.85,6.9,332.6333333333333,6.15,1,1991,1991,1,17,5.807040782222157
NV,2009,Nevada,6.85,6.85,6.55,11.075,308.10833333333335,6.33,1,1991,1991,1,18,5.730451452732248
NV,2010,Nevada,7.55,7.55,7.25,13.25,308.975,6.85,1,1991,1991,1,19,5.7332603674758
NV,2011,Nevada,8.25,8.25,7.25,12.983333333333333,315.5083333333333,7.55,1,1991,1991,1,20,5.754185094733346
NV,2012,Nevada,8.25,8.25,7.25,11.533333333333333,317.18333333333334,8.25,0,1991,1991,1,21,5.759479945294927
NV,2013,Nevada,8.25,8.25,7.25,9.966666666666667,323.925,8.25,0,1991,1991,1,22,5.780512007514875
NV,2014,Nevada,8.25,8.25,7.25,8.2,335.6583333333333,8.25,0,1991,1991,1,23,5.816093777525793
NV,2015,Nevada,8.25,8.25,7.25,6.866666666666667,340.8833333333333,8.25,0,1991,1991,1,24,5.831540287756066
NV,2016,Nevada,8.25,8.25,7.25,5.833333333333333,345.125,8.25,0,1991,1991,1,25,5.843906670250319
NV,2017,Nevada,8.25,8.25,7.25,5.008333333333334,349.69166666666666,8.25,0,1991,1991,1,26,5.857051813835912
NV,2018,Nevada,8.25,8.25,7.25,4.408333333333333,352.7166666666667,8.25,0,1991,1991,1,27,5.865665090638353
NV,2019,Nevada,8.25,8.25,7.25,4.108333333333333,355.9916666666667,8.25,0,1991,1991,1,28,5.874907322338353
NV,2020,Nevada,9,9,7.25,13.674999999999999,257.76666666666665,8.25,1,1991,1991,1,29,5.55205478294688
NV,2021,Nevada,9.75,9.75,7.25,6.825,295.1166666666667,9,1,1991,1991,1,30,5.687370758384116
NV,2022,Nevada,9.5,9.5,7.25,5.2,336.5,9.75,0,1991,1991,1,31,5.8185981490847825
NV,2023,Nevada,9.5,9.5,7.25,5.141666666666667,348.39166666666665,9.5,0,1991,1991,1,32,5.853327325825084
NV,2024,Nevada,12.006,12.006,7.25,5.566666666666666,362.94166666666666,9.5,1,1991,1991,1,33,5.8942421234635916
NY,1990,New York,3.35,3.35,3.35,5.333333333333333,575.2666666666667,NA,0,1991,1991,0,-1,6.354833701406098
NY,1991,New York,3.8,3.8,3.8,7.308333333333334,547.2333333333333,3.35,1,1991,1991,1,0,6.304875280632363
NY,1992,New York,4.25,4.25,4.25,8.716666666666667,531.6833333333333,3.8,1,1991,1991,1,1,6.2760480740218805
NY,1993,New York,4.25,4.25,4.25,7.95,537.525,4.25,0,1991,1991,1,2,6.286975270548092
